"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","shot","minute"
"2113","Golden State Warriors","2/4/17",2016,4,8,5,"n","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-17,7,"Klay Thompson","shot no",40
"2114","Golden State Warriors","1/2/17",2016,3,6,23,"n","Layup Shot","2PT Field Goal",2,"Denver Nuggets",10,21,"Klay Thompson","shot no",30
"2115","Golden State Warriors","2/28/17",2016,4,10,59,"n","Layup Shot","2PT Field Goal",2,"Washington Wizards",-22,2,"Klay Thompson","shot no",38
"2116","Golden State Warriors","1/2/17",2016,4,11,44,"y","Layup Shot","2PT Field Goal",0,"Denver Nuggets",3,-1,"Klay Thompson","shot yes",37
"2117","Golden State Warriors","2/8/17",2016,4,5,31,"n","Layup Shot","2PT Field Goal",2,"Chicago Bulls",19,16,"Klay Thompson","shot no",43
"2118","Golden State Warriors","3/31/17",2016,2,1,21,"y","Layup Shot","2PT Field Goal",2,"Houston Rockets",-6,26,"Klay Thompson","shot yes",23
"2119","Golden State Warriors","3/5/17",2016,2,6,33,"n","Layup Shot","2PT Field Goal",1,"New York Knicks",-11,11,"Klay Thompson","shot no",18
"2120","Golden State Warriors","12/17/16",2016,3,11,15,"n","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",0,28,"Klay Thompson","shot no",25
"2121","Golden State Warriors","12/13/16",2016,3,10,8,"n","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-19,11,"Klay Thompson","shot no",26
"2122","Golden State Warriors","3/5/17",2016,3,5,18,"y","Layup Shot","2PT Field Goal",2,"New York Knicks",24,-10,"Klay Thompson","shot yes",31
"2123","Golden State Warriors","3/31/17",2016,3,4,56,"n","Layup Shot","2PT Field Goal",1,"Houston Rockets",-2,13,"Klay Thompson","shot no",32
"2124","Golden State Warriors","4/4/17",2016,2,11,43,"n","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,7,"Klay Thompson","shot no",13
"2125","Golden State Warriors","12/13/16",2016,1,7,31,"n","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-17,11,"Klay Thompson","shot no",5
"2126","Golden State Warriors","3/5/17",2016,1,11,44,"y","Layup Shot","2PT Field Goal",1,"New York Knicks",9,-5,"Klay Thompson","shot yes",1
"2127","Golden State Warriors","2/2/17",2016,1,1,18,"n","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",27,11,"Klay Thompson","shot no",11
"2128","Golden State Warriors","3/29/17",2016,3,3,40,"n","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-17,7,"Klay Thompson","shot no",33
"2129","Golden State Warriors","11/4/16",2016,3,10,59,"n","Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-28,6,"Klay Thompson","shot no",26
"2130","Golden State Warriors","11/10/16",2016,3,3,48,"n","Layup Shot","2PT Field Goal",0,"Denver Nuggets",4,7,"Klay Thompson","shot no",33
"2131","Golden State Warriors","2/28/17",2016,4,10,20,"y","Layup Shot","2PT Field Goal",1,"Washington Wizards",12,-1,"Klay Thompson","shot yes",38
"2132","Golden State Warriors","3/18/17",2016,1,10,4,"n","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",2,18,"Klay Thompson","shot no",2
"2133","Golden State Warriors","2/8/17",2016,3,9,9,"n","Layup Shot","2PT Field Goal",2,"Chicago Bulls",1,26,"Klay Thompson","shot no",27
"2134","Golden State Warriors","11/26/16",2016,4,9,7,"y","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",6,11,"Klay Thompson","shot yes",39
"2135","Golden State Warriors","11/4/16",2016,1,10,26,"n","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",8,3,"Klay Thompson","shot no",2
"2136","Golden State Warriors","1/18/17",2016,3,11,14,"n","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-25,11,"Klay Thompson","shot no",25
"2137","Golden State Warriors","12/13/16",2016,4,10,55,"n","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",10,7,"Klay Thompson","shot no",38
"2138","Golden State Warriors","1/8/17",2016,3,5,32,"y","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-22,7,"Klay Thompson","shot yes",31
"2139","Golden State Warriors","11/1/16",2016,2,2,36,"n","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-22,2,"Klay Thompson","shot no",22
"2140","Golden State Warriors","12/8/16",2016,1,5,7,"y","Layup Shot","2PT Field Goal",1,"Utah Jazz",2,18,"Klay Thompson","shot yes",7
"2141","Golden State Warriors","11/1/16",2016,2,2,38,"n","Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-4,0,"Klay Thompson","shot no",22
"2142","Golden State Warriors","12/1/16",2016,1,3,30,"n","Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,"Klay Thompson","shot no",9
"2143","Golden State Warriors","10/28/16",2016,2,3,22,"y","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,2,"Klay Thompson","shot yes",21
"2144","Golden State Warriors","11/9/16",2016,2,1,7,"y","Layup Shot","2PT Field Goal",2,"Dallas Mavericks",4,26,"Klay Thompson","shot yes",23
"2145","Golden State Warriors","3/29/17",2016,4,10,51,"y","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-12,0,"Klay Thompson","shot yes",38
"2146","Golden State Warriors","2/10/17",2016,1,7,26,"y","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",15,3,"Klay Thompson","shot yes",5
"2147","Golden State Warriors","1/8/17",2016,4,9,43,"n","Layup Shot","2PT Field Goal",4,"Sacramento Kings",40,16,"Klay Thompson","shot no",39
"2148","Golden State Warriors","12/28/16",2016,4,3,40,"n","Layup Shot","2PT Field Goal",1,"Toronto Raptors",-7,13,"Klay Thompson","shot no",45
"2149","Golden State Warriors","2/1/17",2016,4,7,48,"y","Pullup Bank shot","3PT Field Goal",25,"Charlotte Hornets",-201,156,"Klay Thompson","shot yes",41
"2150","Golden State Warriors","11/28/16",2016,1,4,36,"y","Pullup Bank shot","2PT Field Goal",12,"Atlanta Hawks",-122,31,"Klay Thompson","shot yes",8
"2151","Golden State Warriors","12/8/16",2016,1,7,33,"y","Pullup Jump shot","2PT Field Goal",13,"Utah Jazz",-53,126,"Klay Thompson","shot yes",5
"2152","Golden State Warriors","12/20/16",2016,3,7,58,"n","Pullup Jump shot","3PT Field Goal",23,"Utah Jazz",-238,8,"Klay Thompson","shot no",29
"2153","Golden State Warriors","2/23/17",2016,1,9,16,"y","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-140,121,"Klay Thompson","shot yes",3
"2154","Golden State Warriors","3/21/17",2016,1,6,39,"y","Pullup Jump shot","2PT Field Goal",13,"Dallas Mavericks",9,134,"Klay Thompson","shot yes",6
"2155","Golden State Warriors","3/31/17",2016,3,5,23,"n","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",-11,249,"Klay Thompson","shot no",31
"2156","Golden State Warriors","2/23/17",2016,1,7,6,"n","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",-104,169,"Klay Thompson","shot no",5
"2157","Golden State Warriors","1/16/17",2016,4,5,42,"y","Pullup Jump shot","2PT Field Goal",18,"Cleveland Cavaliers",-166,87,"Klay Thompson","shot yes",43
"2158","Golden State Warriors","2/2/17",2016,2,7,11,"n","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Clippers",92,146,"Klay Thompson","shot no",17
"2159","Golden State Warriors","1/16/17",2016,1,4,54,"n","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",-219,139,"Klay Thompson","shot no",8
"2160","Golden State Warriors","11/16/16",2016,2,7,22,"n","Pullup Jump shot","2PT Field Goal",8,"Toronto Raptors",-22,87,"Klay Thompson","shot no",17
"2161","Golden State Warriors","2/2/17",2016,1,9,10,"n","Pullup Jump shot","2PT Field Goal",13,"Los Angeles Clippers",-30,134,"Klay Thompson","shot no",3
"2162","Golden State Warriors","1/6/17",2016,3,5,30,"n","Pullup Jump shot","3PT Field Goal",22,"Memphis Grizzlies",228,-1,"Klay Thompson","shot no",31
"2163","Golden State Warriors","1/6/17",2016,2,0,0,"y","Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",168,195,"Klay Thompson","shot yes",24
"2164","Golden State Warriors","3/2/17",2016,1,10,51,"n","Pullup Jump shot","2PT Field Goal",19,"Chicago Bulls",-81,174,"Klay Thompson","shot no",2
"2165","Golden State Warriors","1/6/17",2016,1,3,55,"n","Pullup Jump shot","2PT Field Goal",11,"Memphis Grizzlies",-104,38,"Klay Thompson","shot no",9
"2166","Golden State Warriors","1/6/17",2016,2,8,37,"n","Pullup Jump shot","2PT Field Goal",21,"Memphis Grizzlies",123,178,"Klay Thompson","shot no",16
"2167","Golden State Warriors","12/10/16",2016,2,0,36,"y","Pullup Jump shot","2PT Field Goal",12,"Memphis Grizzlies",109,52,"Klay Thompson","shot yes",24
"2168","Golden State Warriors","1/6/17",2016,1,9,48,"n","Pullup Jump shot","3PT Field Goal",28,"Memphis Grizzlies",-215,190,"Klay Thompson","shot no",3
"2169","Golden State Warriors","3/28/17",2016,3,0,46,"y","Pullup Jump shot","2PT Field Goal",18,"Houston Rockets",53,180,"Klay Thompson","shot yes",36
"2170","Golden State Warriors","12/15/16",2016,1,4,36,"y","Pullup Jump shot","2PT Field Goal",18,"New York Knicks",112,149,"Klay Thompson","shot yes",8
"2171","Golden State Warriors","3/20/17",2016,4,11,23,"y","Pullup Jump shot","2PT Field Goal",21,"Oklahoma City Thunder",-29,210,"Klay Thompson","shot yes",37
"2172","Golden State Warriors","1/22/17",2016,1,11,6,"n","Pullup Jump shot","2PT Field Goal",14,"Orlando Magic",-145,-15,"Klay Thompson","shot no",1
"2173","Golden State Warriors","12/15/16",2016,3,7,39,"y","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-210,144,"Klay Thompson","shot yes",29
"2174","Golden State Warriors","1/25/17",2016,2,6,45,"y","Pullup Jump shot","2PT Field Goal",16,"Charlotte Hornets",-150,70,"Klay Thompson","shot yes",18
"2175","Golden State Warriors","11/7/16",2016,4,8,41,"n","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",55,252,"Klay Thompson","shot no",40
"2176","Golden State Warriors","12/5/16",2016,3,10,35,"y","Pullup Jump shot","2PT Field Goal",19,"Indiana Pacers",-153,115,"Klay Thompson","shot yes",26
"2177","Golden State Warriors","3/14/17",2016,3,11,14,"y","Pullup Jump shot","2PT Field Goal",16,"Philadelphia 76ers",-61,149,"Klay Thompson","shot yes",25
"2178","Golden State Warriors","3/18/17",2016,3,6,37,"n","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",146,223,"Klay Thompson","shot no",30
"2179","Golden State Warriors","1/29/17",2016,3,9,26,"n","Pullup Jump shot","2PT Field Goal",18,"Portland Trail Blazers",84,164,"Klay Thompson","shot no",27
"2180","Golden State Warriors","3/14/17",2016,4,1,33,"n","Pullup Jump shot","3PT Field Goal",26,"Philadelphia 76ers",-65,254,"Klay Thompson","shot no",47
"2181","Golden State Warriors","11/7/16",2016,4,0,54,"y","Pullup Jump shot","3PT Field Goal",23,"New Orleans Pelicans",233,41,"Klay Thompson","shot yes",48
"2182","Golden State Warriors","3/14/17",2016,1,5,41,"y","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",207,154,"Klay Thompson","shot yes",7
"2183","Golden State Warriors","3/14/17",2016,2,3,34,"y","Pullup Jump shot","3PT Field Goal",24,"Philadelphia 76ers",-27,242,"Klay Thompson","shot yes",21
"2184","Golden State Warriors","3/14/17",2016,3,2,47,"y","Pullup Jump shot","2PT Field Goal",14,"Philadelphia 76ers",55,129,"Klay Thompson","shot yes",34
"2185","Golden State Warriors","3/14/17",2016,1,7,0,"y","Pullup Jump shot","3PT Field Goal",24,"Philadelphia 76ers",-241,23,"Klay Thompson","shot yes",5
"2186","Golden State Warriors","3/14/17",2016,3,3,21,"y","Pullup Jump shot","3PT Field Goal",26,"Philadelphia 76ers",151,214,"Klay Thompson","shot yes",33
"2187","Golden State Warriors","11/7/16",2016,3,6,22,"y","Pullup Jump shot","2PT Field Goal",19,"New Orleans Pelicans",94,170,"Klay Thompson","shot yes",30
"2188","Golden State Warriors","11/7/16",2016,2,0,6,"y","Pullup Jump shot","2PT Field Goal",17,"New Orleans Pelicans",125,121,"Klay Thompson","shot yes",24
"2189","Golden State Warriors","3/14/17",2016,2,6,46,"n","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-205,156,"Klay Thompson","shot no",18
"2190","Golden State Warriors","3/5/17",2016,1,9,32,"y","Pullup Jump shot","3PT Field Goal",24,"New York Knicks",176,164,"Klay Thompson","shot yes",3
"2191","Golden State Warriors","4/4/17",2016,2,10,12,"y","Pullup Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",-156,62,"Klay Thompson","shot yes",14
"2192","Golden State Warriors","12/28/16",2016,1,8,20,"y","Pullup Jump shot","3PT Field Goal",27,"Toronto Raptors",-197,193,"Klay Thompson","shot yes",4
"2193","Golden State Warriors","4/4/17",2016,2,4,2,"y","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",-230,18,"Klay Thompson","shot yes",20
"2194","Golden State Warriors","4/4/17",2016,1,10,42,"n","Pullup Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",-34,159,"Klay Thompson","shot no",2
"2195","Golden State Warriors","11/21/16",2016,2,5,13,"n","Pullup Jump shot","3PT Field Goal",29,"Indiana Pacers",186,223,"Klay Thompson","shot no",19
"2196","Golden State Warriors","12/28/16",2016,1,9,44,"y","Pullup Jump shot","3PT Field Goal",27,"Toronto Raptors",96,257,"Klay Thompson","shot yes",3
"2197","Golden State Warriors","4/4/17",2016,4,11,32,"n","Pullup Jump shot","3PT Field Goal",32,"Minnesota Timberwolves",153,282,"Klay Thompson","shot no",37
"2198","Golden State Warriors","4/4/17",2016,2,1,42,"y","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,23,"Klay Thompson","shot yes",23
"2199","Golden State Warriors","4/4/17",2016,3,5,56,"y","Pullup Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",171,131,"Klay Thompson","shot yes",31
"2200","Golden State Warriors","12/15/16",2016,2,3,55,"y","Pullup Jump shot","3PT Field Goal",23,"New York Knicks",-233,7,"Klay Thompson","shot yes",21
"2201","Golden State Warriors","3/24/17",2016,3,9,7,"y","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",228,47,"Klay Thompson","shot yes",27
"2202","Golden State Warriors","11/13/16",2016,3,6,30,"y","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",235,7,"Klay Thompson","shot yes",30
"2203","Golden State Warriors","11/13/16",2016,4,6,56,"y","Pullup Jump shot","3PT Field Goal",29,"Phoenix Suns",132,267,"Klay Thompson","shot yes",42
"2204","Golden State Warriors","11/13/16",2016,4,3,13,"y","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",235,41,"Klay Thompson","shot yes",45
"2205","Golden State Warriors","11/7/16",2016,2,6,25,"y","Pullup Jump shot","2PT Field Goal",19,"New Orleans Pelicans",140,134,"Klay Thompson","shot yes",18
"2206","Golden State Warriors","11/13/16",2016,3,9,14,"n","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",101,151,"Klay Thompson","shot no",27
"2207","Golden State Warriors","11/13/16",2016,3,8,35,"y","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",238,2,"Klay Thompson","shot yes",28
"2208","Golden State Warriors","3/31/17",2016,3,7,40,"n","Pullup Jump shot","2PT Field Goal",15,"Houston Rockets",-55,149,"Klay Thompson","shot no",29
"2209","Golden State Warriors","10/30/16",2016,1,5,41,"n","Pullup Jump shot","2PT Field Goal",20,"Phoenix Suns",123,159,"Klay Thompson","shot no",7
"2210","Golden State Warriors","11/13/16",2016,3,9,50,"n","Pullup Jump shot","2PT Field Goal",16,"Phoenix Suns",25,159,"Klay Thompson","shot no",27
"2211","Golden State Warriors","10/30/16",2016,1,0,47,"n","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-217,160,"Klay Thompson","shot no",12
"2212","Golden State Warriors","11/18/16",2016,3,10,0,"y","Pullup Jump shot","2PT Field Goal",8,"Boston Celtics",25,80,"Klay Thompson","shot yes",26
